cube_fixed_deposit_recommendation.cif_id,cube_fixed_deposit_recommendation.total_accounts,cube_fixed_deposit_recommendation.total_saving_accounts,cube_fixed_deposit_recommendation.total_fixed_accounts,cube_fixed_deposit_recommendation.total_loan_accounts,cube_fixed_deposit_recommendation.total_overdraft_accounts,cube_fixed_deposit_recommendation.scheme_type,cube_fixed_deposit_recommendation.total_debit_transaction_count,cube_fixed_deposit_recommendation.total_credit_transaction_count,cube_fixed_deposit_recommendation.average_debit_transaction_count,cube_fixed_deposit_recommendation.average_credit_transaction_count,cube_fixed_deposit_recommendation.total_debit_transaction_amount,cube_fixed_deposit_recommendation.total_credit_transaction_amount,cube_fixed_deposit_recommendation.average_debit_amount,cube_fixed_deposit_recommendation.average_credit_amount,cube_fixed_deposit_recommendation.average_yearly_saving,cube_fixed_deposit_recommendation.total_yearly_saving,cube_fixed_deposit_recommendation.employment_status,cube_fixed_deposit_recommendation.marital_status,cube_fixed_deposit_recommendation.occupation,cube_fixed_deposit_recommendation.gender,cube_fixed_deposit_recommendation.age_group,cube_fixed_deposit_recommendation.withdrawal_trends,cube_fixed_deposit_recommendation.first_account_date,cube_fixed_deposit_recommendation.last_account_date,cube_fixed_deposit_recommendation.first_account_opened_days,cube_fixed_deposit_recommendation.last_account_opened_days,cube_fixed_deposit_recommendation.total_dormant_days,cube_fixed_deposit_recommendation.total_dormant_account,cube_fixed_deposit_recommendation.total_active_account,cube_fixed_deposit_recommendation.last_transaction_date,cube_fixed_deposit_recommendation.last_dormant_date,cube_fixed_deposit_recommendation.recently_active
DLNINDV2000856,11,4,4,3,0,SBA,68,47,7.729468965076725,8.55040151862427,1367.1962632537675,2042.7781129436125,489.6992834137641,274.5343326426224,13273.818088161051,82773.46111554476,Employed,SINGLE,ENGINEER,F,Gen X,High Withdrawal,2019-06-11,2019-06-12,-584,1466,0,0,11,2022-11-15,,Y
DLNINDV2000857,8,4,2,2,0,SBA,49,70,5.367518868486841,5.115386454523557,3599.0947305710533,3274.0811349998335,435.39230550559404,130.1738188359077,13536.222037486215,78111.76261201827,Employed,SINGLE,TEACHER,F,Gen X,High Withdrawal,2013-04-17,2017-06-01,1506,4297,0,0,8,2016-04-12,,Y
DLNINDV2000858,11,5,1,3,2,SBA,53,25,3.772547126671503,8.63802815432207,3976.1705719964616,4777.006388500669,251.09155447051793,463.0774825394185,6601.340989038265,80566.49616339647,Self employed,MARRIED,TEACHER,M,Gen X,High Withdrawal,2015-01-31,2015-02-01,-1041,2601,0,0,11,2024-08-26,,Y
DLNINDV2000859,10,1,3,4,2,SBA,89,84,5.229500625918487,3.953374007272587,1634.585790569964,2541.58648386226,412.518420188481,291.0859563520911,18787.648277533393,67196.4717710109,Unemployed,MARRIED,BUSINESSMAN,F,Gen X,High Withdrawal,2013-06-02,2018-01-14,1687,4251,0,0,10,2024-02-22,,Y
DLNINDV2000860,12,2,4,2,4,SBA,20,29,5.492740418962771,8.97955434055594,3628.445314000667,2509.0363329119036,136.68165890339242,429.11614075067723,6997.776878356246,44622.179181683954,Unemployed,MARRIED,BUSINESSMAN,F,Gen Z,High Withdrawal,2018-03-24,2018-03-25,-1665,829,0,0,12,2021-08-30,,Y
DLNINDV2000861,6,2,2,2,0,SBA,42,89,3.4162737120114115,9.687266473516928,2858.695251758446,2693.883769232474,446.74748212433656,378.16444924265903,17437.463310597715,27280.16728410642,Self employed,MARRIED,ENGINEER,M,Gen Z,Low Withdrawal,2017-03-11,2022-10-07,2036,2873,778,9,-3,2022-09-23,2016-08-01,N
DLNINDV2000862,5,2,2,1,0,SBA,91,42,4.5522232012852495,2.749420305953857,4796.582926365543,3926.591021198561,189.0305670284122,186.7236426345965,5552.32801453987,56072.83579328835,Employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2015-07-29,2019-08-09,1472,3464,0,0,5,2017-04-27,,Y
DLNINDV2000863,7,4,1,2,0,SBA,64,21,9.810035724475082,3.3058624923501227,1232.7743820337744,1514.0014129356407,121.39411869894757,382.03374571866397,8989.068874463585,36578.21192064452,Employed,MARRIED,ENGINEER,F,Millennial,Low Withdrawal,2015-11-07,2017-12-01,755,3363,0,0,7,2021-08-31,,Y
DLNINDV2000864,8,3,3,2,0,SBA,12,81,3.5160430761708272,2.3953745505496977,1480.6585912225687,3726.454675891159,145.38584080697922,133.1565286773417,6241.226300529592,58403.67736147801,Unemployed,MARRIED,TEACHER,M,Gen Z,High Withdrawal,2018-05-13,,2445,2445,0,0,8,2023-01-03,,Y
DLNINDV2000865,11,6,4,1,0,SBA,95,12,3.0716674141739975,1.4569167793545725,3066.785029706267,1858.3564788334966,133.31376447810385,406.87794124342867,9064.364637726949,86509.7192050001,Unemployed,MARRIED,TEACHER,M,Gen X,Low Withdrawal,2016-09-08,2016-09-09,-2699,357,0,0,11,2015-09-16,,Y
DLNINDV2000866,12,2,4,2,4,SBA,20,29,5.492740418962771,8.97955434055594,3628.445314000667,2509.0363329119036,136.68165890339242,429.11614075067723,6997.776878356246,44622.179181683954,Unemployed,MARRIED,BUSINESSMAN,F,Gen Z,High Withdrawal,2018-03-24,2018-03-25,-1665,829,0,0,12,2015-10-10,,Y
DLNINDV2000867,6,2,2,2,0,SBA,42,89,3.4162737120114115,9.687266473516928,2858.695251758446,2693.883769232474,446.74748212433656,378.16444924265903,17437.463310597715,27280.16728410642,Self employed,MARRIED,ENGINEER,M,Gen Z,Low Withdrawal,2017-03-11,2022-10-07,2036,2873,778,9,-3,2019-07-08,2022-12-11,N
DLNINDV2000868,7,4,1,2,0,SBA,64,21,9.810035724475082,3.3058624923501227,1232.7743820337744,1514.0014129356407,121.39411869894757,382.03374571866397,8989.068874463585,36578.21192064452,Employed,MARRIED,ENGINEER,F,Millennial,Low Withdrawal,2015-11-07,2017-12-01,755,3363,0,0,7,2020-03-13,,Y
DLNINDV2000869,11,5,0,4,2,SBA,29,75,1.6781163040551539,3.939861176164368,4053.4576920156437,2671.784126862315,487.46077758965396,469.8573320894384,10651.084549069112,68647.02796335082,Self employed,SINGLE,DOCTOR,F,Millennial,High Withdrawal,2014-07-03,2014-07-04,-1465,2389,644,8,3,2015-02-09,2019-02-24,N
DLNINDV2000870,12,7,3,1,1,SBA,99,99,5.882862074994094,2.2295919829782593,2003.442109386645,4468.795734220015,313.73098941222537,336.75549552851373,10034.900971954448,50228.04394206291,Employed,MARRIED,ENGINEER,F,Gen X,High Withdrawal,2010-03-19,2015-02-09,1788,5422,0,0,12,2021-12-08,,Y
DLNINDV2000871,18,7,3,4,4,SBA,61,44,2.7181992803531143,3.443886242377677,2385.217284357603,3191.8875329923494,434.7855496949495,201.19606719569646,10894.841734682886,64385.24868337806,Employed,SINGLE,DOCTOR,F,Gen X,Low Withdrawal,2010-07-17,2018-05-31,2875,5302,871,2,16,2023-02-24,2015-07-13,N
DLNINDV2000872,11,7,1,3,0,SBA,59,57,7.040291651416456,9.72583180402743,3004.159535661037,3247.4667685750946,193.29122896981113,394.84028233720767,13015.194125441947,83717.74205391019,Employed,SINGLE,ENGINEER,F,Gen X,Low Withdrawal,2011-04-19,2011-04-20,-1730,3295,0,0,11,2021-03-17,,Y
DLNINDV2000873,12,9,0,3,0,SBA,80,63,3.7512731735846367,8.450821034088298,4227.651908203117,4870.322206080989,375.2120040700156,467.6462861114638,16243.674499641082,70931.5457297826,Employed,SINGLE,BUSINESSMAN,F,Gen X,Low Withdrawal,2015-05-25,,3529,3529,0,0,12,2023-10-06,,Y
DLNINDV2000874,11,5,0,4,2,SBA,29,75,1.6781163040551539,3.939861176164368,4053.4576920156437,2671.784126862315,487.46077758965396,469.8573320894384,10651.084549069112,68647.02796335082,Self employed,SINGLE,DOCTOR,F,Millennial,High Withdrawal,2014-07-03,2014-07-04,-1465,2389,644,8,3,2017-10-11,2020-06-30,N
DLNINDV2000875,8,1,4,1,2,SBA,82,63,7.916986128756781,6.209784059568029,3920.157266247274,3473.0155373515713,321.4812209383203,372.4157708387636,19107.97740703075,97437.90123518584,Employed,SINGLE,ENGINEER,M,Millennial,Low Withdrawal,2012-09-19,2014-06-28,647,4507,318,9,-1,2023-05-30,2018-03-31,N
DLNINDV2000876,14,8,0,4,2,SBA,79,89,8.777508085647128,4.571054444924996,3553.0823753734016,2095.844509284535,297.21026310872196,396.3895443642673,14041.728230349478,58096.85574312114,Unemployed,SINGLE,BUSINESSMAN,M,Millennial,Low Withdrawal,2010-12-11,2010-12-12,-3417,1737,0,0,14,2024-10-31,,Y
DLNINDV2000877,9,6,1,1,1,SBA,68,42,1.3924339457899038,4.946267107162782,1190.8645107665952,2346.216859554906,185.09115800969158,195.00258851698797,11249.585866077188,27072.657869251725,Self employed,MARRIED,TEACHER,M,Millennial,Low Withdrawal,2017-06-05,2019-09-02,819,2787,0,0,9,2016-09-04,,Y
DLNINDV2000878,8,4,2,2,0,SBA,49,70,5.367518868486841,5.115386454523557,3599.0947305710533,3274.0811349998335,435.39230550559404,130.1738188359077,13536.222037486215,78111.76261201827,Employed,SINGLE,TEACHER,F,Gen X,High Withdrawal,2013-04-17,2017-06-01,1506,4297,0,0,8,2023-02-23,,Y
DLNINDV2000879,10,5,3,2,0,SBA,33,28,6.805930258275083,2.74846558160838,1731.4639884292292,3605.939087431152,370.7079617697213,262.08083471256685,9196.452607534186,21774.77936242413,Unemployed,MARRIED,TEACHER,M,Gen X,High Withdrawal,2017-12-28,2017-12-29,-1792,788,0,0,10,2020-03-30,,Y
DLNINDV2000880,18,7,3,4,4,SBA,61,44,2.7181992803531143,3.443886242377677,2385.217284357603,3191.8875329923494,434.7855496949495,201.19606719569646,10894.841734682886,64385.24868337806,Employed,SINGLE,DOCTOR,F,Gen X,Low Withdrawal,2010-07-17,2018-05-31,2875,5302,871,2,16,2016-11-18,2021-07-22,N
DLNINDV2000881,13,9,0,4,0,SBA,45,93,9.577646623215578,8.743641564805078,1376.6279530742404,2984.149817173625,498.37249681213166,420.84369961069365,7472.513917055014,71148.90855793939,Self employed,MARRIED,ENGINEER,M,Gen Z,Low Withdrawal,2015-06-21,,3502,3502,175,6,7,2016-09-04,2023-03-18,N
DLNINDV2000882,12,7,1,4,0,SBA,79,11,6.726993563673059,5.97537979217117,1323.4918664687907,4203.797178729599,255.8472344876814,383.2724782332799,14702.725425030858,36403.62628052199,Self employed,SINGLE,TEACHER,F,Millennial,Low Withdrawal,2021-07-29,2023-06-12,683,1272,177,7,5,2021-04-26,2018-10-16,N
DLNINDV2000883,10,7,0,2,1,SBA,28,91,9.82298425344441,5.833741844769899,1068.6444073270009,1156.745306702585,382.3325935514778,117.3603133192691,19779.290759982563,98437.01800739023,Self employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2021-01-01,,1481,1481,0,0,10,2023-04-26,,Y
DLNINDV2000884,13,8,1,2,2,SBA,84,78,5.380679376635096,6.503623397791125,4660.854910505922,4244.8167069440115,483.41659875327935,199.4896617721152,10405.176428079023,90257.65339833537,Unemployed,SINGLE,ENGINEER,F,Gen X,Low Withdrawal,2010-04-04,2010-04-05,-2355,3050,0,0,13,2023-04-02,,Y
DLNINDV2000885,7,4,1,2,0,SBA,64,21,9.810035724475082,3.3058624923501227,1232.7743820337744,1514.0014129356407,121.39411869894757,382.03374571866397,8989.068874463585,36578.21192064452,Employed,MARRIED,ENGINEER,F,Millennial,Low Withdrawal,2015-11-07,2017-12-01,755,3363,0,0,7,2021-08-10,,Y
DLNINDV2000886,12,5,4,3,0,SBA,77,57,6.308837628044895,4.778027708016488,3753.9996030614657,3293.468166687733,139.99395486474535,251.19503604890178,8440.921185574245,41978.5437620727,Self employed,MARRIED,BUSINESSMAN,M,Millennial,Low Withdrawal,2012-12-01,2018-11-03,2163,4434,0,0,12,2019-11-17,,Y
DLNINDV2000887,15,6,1,4,4,SBA,47,18,4.150705669252082,6.651049734537724,1375.493160325167,4281.707375085072,482.72035405058256,201.4728695492555,5484.739266644757,41493.79856202459,Unemployed,SINGLE,TEACHER,F,Millennial,Low Withdrawal,2013-08-11,2021-03-30,2788,4181,0,0,15,2019-12-16,,Y
DLNINDV2000888,9,3,1,2,3,SBA,26,41,4.909549289593858,1.046663764965881,1959.1494366296129,3503.758680406291,241.96207618508825,273.78073779530854,11798.612702432465,23751.717423297592,Unemployed,SINGLE,TEACHER,F,Gen Z,Low Withdrawal,2015-01-08,2015-01-09,-29,3636,0,0,9,2022-02-04,,Y
DLNINDV2000889,8,3,3,2,0,SBA,12,81,3.5160430761708272,2.3953745505496977,1480.6585912225687,3726.454675891159,145.38584080697922,133.1565286773417,6241.226300529592,58403.67736147801,Unemployed,MARRIED,TEACHER,M,Gen Z,High Withdrawal,2018-05-13,,2445,2445,0,0,8,2022-05-20,,Y
DLNINDV2000890,10,4,0,3,3,SBA,11,51,7.69753470750906,3.657615295770449,2595.2836057791783,3463.4046575596553,395.9635041789498,452.1439874553667,5867.958466365611,66811.96258603776,Employed,SINGLE,TEACHER,F,Millennial,High Withdrawal,2012-08-07,2012-08-08,-364,4185,0,0,10,2019-03-28,,Y
DLNINDV2000891,18,7,3,4,4,SBA,61,44,2.7181992803531143,3.443886242377677,2385.217284357603,3191.8875329923494,434.7855496949495,201.19606719569646,10894.841734682886,64385.24868337806,Employed,SINGLE,DOCTOR,F,Gen X,Low Withdrawal,2010-07-17,2018-05-31,2875,5302,871,2,16,2020-04-14,2019-11-28,N
DLNINDV2000892,12,7,1,4,0,SBA,79,11,6.726993563673059,5.97537979217117,1323.4918664687907,4203.797178729599,255.8472344876814,383.2724782332799,14702.725425030858,36403.62628052199,Self employed,SINGLE,TEACHER,F,Millennial,Low Withdrawal,2021-07-29,2023-06-12,683,1272,177,7,5,2022-11-01,2018-01-15,N
DLNINDV2000893,8,1,4,1,2,SBA,82,63,7.916986128756781,6.209784059568029,3920.157266247274,3473.0155373515713,321.4812209383203,372.4157708387636,19107.97740703075,97437.90123518584,Employed,SINGLE,ENGINEER,M,Millennial,Low Withdrawal,2012-09-19,2014-06-28,647,4507,318,9,-1,2023-06-15,2024-02-16,N
DLNINDV2000894,11,6,4,1,0,SBA,95,12,3.0716674141739975,1.4569167793545725,3066.785029706267,1858.3564788334966,133.31376447810385,406.87794124342867,9064.364637726949,86509.7192050001,Unemployed,MARRIED,TEACHER,M,Gen X,Low Withdrawal,2016-09-08,2016-09-09,-2699,357,0,0,11,2018-02-26,,Y
DLNINDV2000895,14,8,3,0,3,SBA,62,16,7.488459318269164,3.9029568781474047,2734.082950322968,4775.566418243028,195.29446096159177,194.6740774728315,10917.826979121948,78089.66752574785,Self employed,SINGLE,TEACHER,F,Millennial,Low Withdrawal,2023-03-14,,679,679,182,6,8,2016-07-28,2021-03-11,N
DLNINDV2000896,7,2,2,0,3,SBA,66,23,1.633745177645895,2.2451778317602122,1061.218161161539,3322.176049375639,158.6419286768102,378.77002234552594,6130.385905286935,61888.182081200895,Self employed,SINGLE,DOCTOR,M,Millennial,Low Withdrawal,2012-07-11,2014-06-14,703,4577,349,5,2,2023-09-16,2020-04-20,N
DLNINDV2000897,5,2,2,1,0,SBA,91,42,4.5522232012852495,2.749420305953857,4796.582926365543,3926.591021198561,189.0305670284122,186.7236426345965,5552.32801453987,56072.83579328835,Employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2015-07-29,2019-08-09,1472,3464,0,0,5,2020-03-25,,Y
DLNINDV2000898,10,5,0,4,1,SBA,20,42,9.370151513297486,7.295609896904745,2043.574493366856,2000.0657968644186,456.75876351071065,498.33255001174825,5205.079472404959,43836.75612335604,Self employed,SINGLE,TEACHER,M,Millennial,High Withdrawal,2013-06-08,,4245,4245,0,0,10,2017-10-09,,Y
DLNINDV2000899,13,8,1,2,2,SBA,84,78,5.380679376635096,6.503623397791125,4660.854910505922,4244.8167069440115,483.41659875327935,199.4896617721152,10405.176428079023,90257.65339833537,Unemployed,SINGLE,ENGINEER,F,Gen X,Low Withdrawal,2010-04-04,2010-04-05,-2355,3050,0,0,13,2024-11-13,,Y
DLNINDV2000900,5,2,2,1,0,SBA,91,42,4.5522232012852495,2.749420305953857,4796.582926365543,3926.591021198561,189.0305670284122,186.7236426345965,5552.32801453987,56072.83579328835,Employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2015-07-29,2019-08-09,1472,3464,0,0,5,2016-10-31,,Y
DLNINDV2000901,10,1,3,4,2,SBA,89,84,5.229500625918487,3.953374007272587,1634.585790569964,2541.58648386226,412.518420188481,291.0859563520911,18787.648277533393,67196.4717710109,Unemployed,MARRIED,BUSINESSMAN,F,Gen X,High Withdrawal,2013-06-02,2018-01-14,1687,4251,0,0,10,2015-09-26,,Y
DLNINDV2000902,12,2,4,2,4,SBA,20,29,5.492740418962771,8.97955434055594,3628.445314000667,2509.0363329119036,136.68165890339242,429.11614075067723,6997.776878356246,44622.179181683954,Unemployed,MARRIED,BUSINESSMAN,F,Gen Z,High Withdrawal,2018-03-24,2018-03-25,-1665,829,0,0,12,2023-11-08,,Y
DLNINDV2000903,11,5,1,3,2,SBA,53,25,3.772547126671503,8.63802815432207,3976.1705719964616,4777.006388500669,251.09155447051793,463.0774825394185,6601.340989038265,80566.49616339647,Self employed,MARRIED,TEACHER,M,Gen X,High Withdrawal,2015-01-31,2015-02-01,-1041,2601,0,0,11,2018-07-07,,Y
DLNINDV2000904,13,7,3,0,3,SBA,29,45,8.95144620039633,9.83656799479478,2367.518666865606,2362.49827785696,472.371642274917,311.3480485188837,18149.92228888689,53642.86229320601,Self employed,MARRIED,ENGINEER,F,Gen Z,High Withdrawal,2018-05-14,2018-05-15,-1542,901,0,0,13,2017-07-12,,Y
DLNINDV2000905,14,9,0,3,2,SBA,48,50,4.354181803846444,8.578207675107834,1192.2356967881349,3303.6983010323383,270.4365900187764,166.48617276370118,5952.67744385002,63795.704551928924,Self employed,SINGLE,BUSINESSMAN,M,Gen X,High Withdrawal,2013-08-24,2013-08-25,-4076,91,0,0,14,2018-01-30,,Y
DLNINDV2000906,7,2,2,0,3,SBA,66,23,1.633745177645895,2.2451778317602122,1061.218161161539,3322.176049375639,158.6419286768102,378.77002234552594,6130.385905286935,61888.182081200895,Self employed,SINGLE,DOCTOR,M,Millennial,Low Withdrawal,2012-07-11,2014-06-14,703,4577,349,5,2,2019-03-10,2022-03-05,N
DLNINDV2000907,10,7,0,2,1,SBA,28,91,9.82298425344441,5.833741844769899,1068.6444073270009,1156.745306702585,382.3325935514778,117.3603133192691,19779.290759982563,98437.01800739023,Self employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2021-01-01,,1481,1481,0,0,10,2019-10-25,,Y
DLNINDV2000908,5,2,2,1,0,SBA,91,42,4.5522232012852495,2.749420305953857,4796.582926365543,3926.591021198561,189.0305670284122,186.7236426345965,5552.32801453987,56072.83579328835,Employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2015-07-29,2019-08-09,1472,3464,0,0,5,2019-05-14,,Y
DLNINDV2000909,12,8,1,3,0,SBA,32,29,4.227821031665475,7.431355937619569,3157.5097936002503,1954.3874391613608,332.5221668907129,466.1017366676425,16248.661242049577,56747.744635693794,Employed,MARRIED,ENGINEER,M,Millennial,Low Withdrawal,2017-02-10,2019-11-10,1003,2902,0,0,12,2015-09-04,,Y
DLNINDV2000910,6,2,2,2,0,SBA,42,89,3.4162737120114115,9.687266473516928,2858.695251758446,2693.883769232474,446.74748212433656,378.16444924265903,17437.463310597715,27280.16728410642,Self employed,MARRIED,ENGINEER,M,Gen Z,Low Withdrawal,2017-03-11,2022-10-07,2036,2873,778,9,-3,2019-04-10,2017-02-18,N
DLNINDV2000911,13,9,2,1,1,SBA,10,77,8.597918266536801,4.702185145510107,4546.721549192191,1510.7589176898623,258.66064078170075,217.79757873577194,7007.781782009498,92837.70227226184,Self employed,MARRIED,ENGINEER,M,Millennial,High Withdrawal,2011-04-23,2023-10-12,4555,5022,0,0,13,2020-12-18,,Y
DLNINDV2000912,8,4,2,2,0,SBA,49,70,5.367518868486841,5.115386454523557,3599.0947305710533,3274.0811349998335,435.39230550559404,130.1738188359077,13536.222037486215,78111.76261201827,Employed,SINGLE,TEACHER,F,Gen X,High Withdrawal,2013-04-17,2017-06-01,1506,4297,0,0,8,2021-07-28,,Y
DLNINDV2000913,11,5,0,4,2,SBA,29,75,1.6781163040551539,3.939861176164368,4053.4576920156437,2671.784126862315,487.46077758965396,469.8573320894384,10651.084549069112,68647.02796335082,Self employed,SINGLE,DOCTOR,F,Millennial,High Withdrawal,2014-07-03,2014-07-04,-1465,2389,644,8,3,2021-02-21,2015-09-19,N
DLNINDV2000914,6,2,2,2,0,SBA,42,89,3.4162737120114115,9.687266473516928,2858.695251758446,2693.883769232474,446.74748212433656,378.16444924265903,17437.463310597715,27280.16728410642,Self employed,MARRIED,ENGINEER,M,Gen Z,Low Withdrawal,2017-03-11,2022-10-07,2036,2873,778,9,-3,2020-04-23,2016-12-30,N
DLNINDV2000915,14,8,3,0,3,SBA,62,16,7.488459318269164,3.9029568781474047,2734.082950322968,4775.566418243028,195.29446096159177,194.6740774728315,10917.826979121948,78089.66752574785,Self employed,SINGLE,TEACHER,F,Millennial,Low Withdrawal,2023-03-14,,679,679,182,6,8,2017-07-18,2015-10-10,N
DLNINDV2000916,12,5,4,3,0,SBA,77,57,6.308837628044895,4.778027708016488,3753.9996030614657,3293.468166687733,139.99395486474535,251.19503604890178,8440.921185574245,41978.5437620727,Self employed,MARRIED,BUSINESSMAN,M,Millennial,Low Withdrawal,2012-12-01,2018-11-03,2163,4434,0,0,12,2024-06-15,,Y
DLNINDV2000917,13,8,3,2,0,SBA,41,10,3.2541563674502574,3.6685912928301865,2713.257899760431,3708.673369531927,219.05406980372436,292.66679518564615,10824.025759848082,40115.39516094388,Employed,MARRIED,DOCTOR,M,Gen Z,Low Withdrawal,2011-08-24,2018-11-03,2628,4899,662,5,8,2023-05-28,2019-01-30,N
DLNINDV2000918,11,5,0,4,2,SBA,29,75,1.6781163040551539,3.939861176164368,4053.4576920156437,2671.784126862315,487.46077758965396,469.8573320894384,10651.084549069112,68647.02796335082,Self employed,SINGLE,DOCTOR,F,Millennial,High Withdrawal,2014-07-03,2014-07-04,-1465,2389,644,8,3,2022-05-16,2024-06-13,N
DLNINDV2000919,7,3,1,0,3,SBA,41,69,5.57932669154884,7.380198972191067,1737.3346973254802,3545.614389784045,298.62447627323104,240.08729868012543,7545.198558433483,39286.78658637055,Employed,MARRIED,TEACHER,M,Millennial,High Withdrawal,2017-03-06,2017-10-24,232,2878,0,0,7,2015-08-15,,Y
DLNINDV2000920,10,5,0,4,1,SBA,20,42,9.370151513297486,7.295609896904745,2043.574493366856,2000.0657968644186,456.75876351071065,498.33255001174825,5205.079472404959,43836.75612335604,Self employed,SINGLE,TEACHER,M,Millennial,High Withdrawal,2013-06-08,,4245,4245,0,0,10,2022-07-11,,Y
DLNINDV2000921,5,2,2,1,0,SBA,91,42,4.5522232012852495,2.749420305953857,4796.582926365543,3926.591021198561,189.0305670284122,186.7236426345965,5552.32801453987,56072.83579328835,Employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2015-07-29,2019-08-09,1472,3464,0,0,5,2024-09-17,,Y
DLNINDV2000922,11,5,1,3,2,SBA,53,25,3.772547126671503,8.63802815432207,3976.1705719964616,4777.006388500669,251.09155447051793,463.0774825394185,6601.340989038265,80566.49616339647,Self employed,MARRIED,TEACHER,M,Gen X,High Withdrawal,2015-01-31,2015-02-01,-1041,2601,0,0,11,2024-09-18,,Y
DLNINDV2000923,9,3,1,2,3,SBA,26,41,4.909549289593858,1.046663764965881,1959.1494366296129,3503.758680406291,241.96207618508825,273.78073779530854,11798.612702432465,23751.717423297592,Unemployed,SINGLE,TEACHER,F,Gen Z,Low Withdrawal,2015-01-08,2015-01-09,-29,3636,0,0,9,2015-09-22,,Y
DLNINDV2000924,10,4,0,3,3,SBA,11,51,7.69753470750906,3.657615295770449,2595.2836057791783,3463.4046575596553,395.9635041789498,452.1439874553667,5867.958466365611,66811.96258603776,Employed,SINGLE,TEACHER,F,Millennial,High Withdrawal,2012-08-07,2012-08-08,-364,4185,0,0,10,2018-10-27,,Y
DLNINDV2000925,12,7,3,1,1,SBA,99,99,5.882862074994094,2.2295919829782593,2003.442109386645,4468.795734220015,313.73098941222537,336.75549552851373,10034.900971954448,50228.04394206291,Employed,MARRIED,ENGINEER,F,Gen X,High Withdrawal,2010-03-19,2015-02-09,1788,5422,0,0,12,2024-09-27,,Y
DLNINDV2000926,11,7,1,3,0,SBA,59,57,7.040291651416456,9.72583180402743,3004.159535661037,3247.4667685750946,193.29122896981113,394.84028233720767,13015.194125441947,83717.74205391019,Employed,SINGLE,ENGINEER,F,Gen X,Low Withdrawal,2011-04-19,2011-04-20,-1730,3295,0,0,11,2018-12-28,,Y
DLNINDV2000927,11,4,4,3,0,SBA,68,47,7.729468965076725,8.55040151862427,1367.1962632537675,2042.7781129436125,489.6992834137641,274.5343326426224,13273.818088161051,82773.46111554476,Employed,SINGLE,ENGINEER,F,Gen X,High Withdrawal,2019-06-11,2019-06-12,-584,1466,0,0,11,2016-10-07,,Y
DLNINDV2000928,10,7,0,2,1,SBA,28,91,9.82298425344441,5.833741844769899,1068.6444073270009,1156.745306702585,382.3325935514778,117.3603133192691,19779.290759982563,98437.01800739023,Self employed,SINGLE,BUSINESSMAN,M,Gen Z,High Withdrawal,2021-01-01,,1481,1481,0,0,10,2021-03-08,,Y
DLNINDV2000929,8,1,4,1,2,SBA,82,63,7.916986128756781,6.209784059568029,3920.157266247274,3473.0155373515713,321.4812209383203,372.4157708387636,19107.97740703075,97437.90123518584,Employed,SINGLE,ENGINEER,M,Millennial,Low Withdrawal,2012-09-19,2014-06-28,647,4507,318,9,-1,2024-12-22,2015-12-28,N
DLNINDV2000930,13,8,3,2,0,SBA,41,10,3.2541563674502574,3.6685912928301865,2713.257899760431,3708.673369531927,219.05406980372436,292.66679518564615,10824.025759848082,40115.39516094388,Employed,MARRIED,DOCTOR,M,Gen Z,Low Withdrawal,2011-08-24,2018-11-03,2628,4899,662,5,8,2024-06-10,2024-08-21,N
DLNINDV2000931,14,9,0,3,2,SBA,48,50,4.354181803846444,8.578207675107834,1192.2356967881349,3303.6983010323383,270.4365900187764,166.48617276370118,5952.67744385002,63795.704551928924,Self employed,SINGLE,BUSINESSMAN,M,Gen X,High Withdrawal,2013-08-24,2013-08-25,-4076,91,0,0,14,2018-11-19,,Y
